transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative
Pf6291,11/29/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,153.47,1,105.65,0.15,Online Payment,Senior,Male,Manchester,Emily Jones
yk5572,7/9/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.34,4,4.32,0,Debit Card,Young,Male,Birmingham,Harry Taylor
Uo4102,8/24/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1578.79,1,1152.84,0.15,Debit Card,Senior,Female,London,Jack Taylor
hK0348,3/8/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.29,17,15.98,0.2,Debit Card,Young,Male,London,Emily Smith
BS9659,9/2/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1022.43,1,687.44,0.05,Mobile Wallet,Adult,Female,Birmingham,Harry Brown
mb2131,11/6/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,397.68,1,323.88,0.1,Cash,Senior,Female,Glasgow,Harry Jones
Ah8506,4/20/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,386.9,1,294.57,0.1,Credit Card,Young,Female,Glasgow,Jack Wilson
qs4939,12/31/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.29,,,0,Online Payment,Young,Male,Glasgow,Oliver Brown
Hp8605,8/25/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1175.24,1,934.85,0.15,Cash,Young,Male,London,Oliver Wilson
ur3991,8/17/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.26,23,23.92,0.2,Debit Card,Adult,Male,Glasgow,Jack Smith
XT9845,6/16/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,380.1,1,294.38,0.15,Mobile Wallet,Adult,Female,Liverpool,Harry Jones
uq0721,12/3/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1538.57,1,1083.49,0.1,Online Payment,Young,Male,Manchester,Oliver Wilson
Fh4309,7/21/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.02,12,9.96,0,Debit Card,Senior,Male,London,George Jones
Hc4226,3/22/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,301.2,2,502.28,0.15,Debit Card,Senior,Female,Manchester,Emily Brown
po2841,3/9/25,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,36.14,1,26.43,0.1,Cash,Young,Female,Liverpool,Jack Taylor
SL1888,3/31/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,269.64,1,205.15,,Cash,Young,Male,Manchester,Emily Brown
TP5223,5/3/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,145.27,2,237.62,0.1,Credit Card,Adult,Male,Birmingham,Harry Taylor
QM9551,6/1/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,199.61,1,148.15,0,Debit Card,Young,Female,Birmingham,Harry Brown
ep3348,3/18/25,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,714.63,,,,Mobile Wallet,Senior,Female,Manchester,Oliver Taylor
LL5497,4/26/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.06,3,8.76,0.15,Cash,Young,Female,London,Oliver Brown
le5142,11/24/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,56.62,1,42.24,0.2,Credit Card,Adult,Female,Birmingham,George Jones
Ut9741,1/24/25,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,69.03,3,156.75,0.2,Debit Card,Adult,Female,London,Jack Wilson
BM5520,5/3/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.25,9,23.22,0.1,Credit Card,Young,Male,Birmingham,Jack Brown
fG9986,8/23/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,220.2,2,368.5,0.05,Cash,Senior,Male,Liverpool,George Wilson
ri6610,3/20/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.47,8,8.48,0.15,Debit Card,Young,Female,Liverpool,Emily Smith
Rf0309,8/10/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2192.7,1,1824.51,0.2,Debit Card,Senior,Female,Birmingham,Jack Smith
rE6994,2/6/25,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,,1,,0.05,Debit Card,Senior,Female,Glasgow,Oliver Wilson
Vt8261,3/13/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.29,22,19.36,0.1,Credit Card,Adult,Male,Birmingham,George Brown
Ig7796,10/2/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,350.99,2,567.64,0.15,Cash,Adult,Male,Manchester,Jack Taylor
jh1918,9/2/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,373.38,1,256.85,0.05,Online Payment,Senior,Male,Liverpool,Emily Jones
vJ7628,5/4/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1559.04,,,0.15,Debit Card,Adult,Male,Birmingham,Jack Smith
wN5891,7/19/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,904.11,1,738.74,0.2,Credit Card,Young,Male,London,Oliver Smith
SI0798,2/13/25,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.02,3,57.36,0,Mobile Wallet,Senior,Male,Liverpool,George Taylor
kL0969,4/26/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1079.89,1,693.84,0.1,Online Payment,Adult,Female,Liverpool,Jack Brown
kv4298,10/18/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,912.56,1,669.08,0,Debit Card,Young,Female,Birmingham,Jack Wilson
kP1474,6/18/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,64.53,1,43.18,,Debit Card,Young,Male,London,Jack Smith
Mc3116,3/20/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,147.24,2,228.7,0.1,Mobile Wallet,Senior,Male,Glasgow,Emily Jones
ug0570,3/8/25,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,,2,,0.15,Debit Card,Adult,Female,Birmingham,George Wilson
oN2447,11/11/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,121.98,2,150.72,0.2,Credit Card,Adult,Male,London,George Wilson
pr2174,8/20/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,226.45,2,288.86,0.1,Cash,Young,Female,London,Harry Smith
Jx0109,10/5/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,410.12,2,496.1,0.1,Cash,Young,Female,Birmingham,Harry Jones
VM6151,6/22/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.42,7,6.65,0,Online Payment,Adult,Female,Manchester,Jack Jones
xg2111,1/31/25,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1012.86,1,670.61,0.15,Online Payment,Young,Male,Liverpool,George Taylor
Xl2867,8/30/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,30.04,4,77.56,0.05,Online Payment,Adult,Male,Birmingham,Emily Jones
pI5616,7/10/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,0.99,17,11.22,0.05,Online Payment,Young,Male,Birmingham,Oliver Taylor
QP6158,9/25/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,62.26,2,77.06,0.2,Online Payment,Young,Male,Manchester,George Brown
JY2256,8/4/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,232.57,1,161.4,0.15,Online Payment,Senior,Male,London,Emily Jones
CF6199,9/25/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,150.14,1,121.89,0.05,Debit Card,Senior,Female,London,Harry Jones
PL3685,12/16/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,72.07,4,179.96,0,Debit Card,Young,Female,Manchester,Jack Smith
Nc8502,2/10/25,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.77,4,9.68,,Debit Card,Young,Female,London,Emily Smith
VJ6875,6/14/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.36,3,50.76,0,Debit Card,Adult,Female,Glasgow,Harry Smith
ck6785,3/5/25,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,835.59,1,583.67,0,Cash,Adult,Female,Manchester,Harry Smith
NN5566,10/19/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.74,2,192.84,0.05,Online Payment,Adult,Female,Liverpool,Jack Brown
HU8017,11/17/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,,3,,0.2,Mobile Wallet,Adult,Female,Manchester,Oliver Wilson
Kn3876,2/6/25,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,79.94,3,197.67,0.1,Cash,Adult,Male,Birmingham,Jack Wilson
YV3521,11/23/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,325.7,1,238.8,0,Online Payment,Young,Male,London,Emily Wilson
BV4916,9/13/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1568.6,1,951.77,0.2,Debit Card,Adult,Male,London,Jack Brown
ob5781,6/17/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,,4,,0.1,Mobile Wallet,Young,Male,Manchester,Emily Taylor
Mt5048,3/22/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,,1,,0.15,Debit Card,Senior,Male,Glasgow,Oliver Smith
mT4237,6/8/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.12,4,76.52,0.2,Mobile Wallet,Adult,Female,Manchester,Harry Smith
xe5688,1/12/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.23,5,4.1,0,Online Payment,Senior,Male,Glasgow,Harry Wilson
Sm2392,4/22/24,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,845.54,1,650.84,0.1,Debit Card,Young,Male,Manchester,George Brown
Rb6032,1/3/25,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1046.87,2,1692.28,0,Debit Card,Adult,Male,London,Oliver Taylor
cT3992,12/23/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,926.33,1,616.82,0.2,Debit Card,Senior,Male,London,Harry Wilson
rb4345,5/26/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.99,8,25.2,0.2,Mobile Wallet,Adult,Male,Manchester,George Taylor
WR2249,4/21/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,,,,0.1,Online Payment,Senior,Male,Manchester,Harry Taylor
uq4322,1/29/25,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,170.33,1,143.62,0,Cash,Adult,Female,Birmingham,Harry Taylor
Kx1351,3/8/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.05,6,5.04,0.15,Mobile Wallet,Young,Female,Liverpool,Emily Brown
Co8916,2/15/25,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.61,3,6.24,0.2,Cash,Senior,Male,Liverpool,Oliver Jones
Tb4840,3/3/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,4,3.56,0.1,Credit Card,Young,Female,Birmingham,Emily Smith
Hx2321,1/19/25,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.97,2,66.4,0,Mobile Wallet,Adult,Female,Liverpool,Emily Taylor
gf6023,4/14/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,137.97,1,106.92,0.15,Mobile Wallet,Senior,Female,Birmingham,George Smith
or1341,8/18/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.38,7,22.05,0.2,Credit Card,Senior,Male,Birmingham,Jack Brown
bh2166,10/7/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,76.03,2,125.64,0.1,Mobile Wallet,Adult,Female,Glasgow,Oliver Smith
Mj8322,12/20/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,387.91,2,655.08,,Credit Card,Adult,Male,Liverpool,Oliver Wilson
NZ1376,5/14/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,900.66,1,653.36,0,Online Payment,Adult,Male,Birmingham,Oliver Jones
rL4014,1/9/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.16,5,4.45,0.2,Credit Card,Adult,Female,London,Harry Taylor
UH0069,7/30/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,71.57,1,54.32,0.05,Debit Card,Senior,Female,Manchester,George Brown
vw1201,5/21/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,33.62,3,74.22,0.2,Debit Card,Adult,Male,Liverpool,Jack Wilson
hi6995,3/29/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,46.39,4,134.88,0.2,Debit Card,Senior,Male,Liverpool,Jack Smith
Zp6444,11/22/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,261.62,,,0.05,Cash,Young,Male,Liverpool,Harry Smith
Gx7316,7/19/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,377.59,2,557.14,0.15,Credit Card,Adult,Female,Birmingham,George Brown
FK1951,12/13/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2001.83,1,1500.43,0,Cash,Young,Female,Glasgow,Jack Jones
WY4523,1/10/25,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.23,15,15.45,0,Credit Card,Adult,Female,Birmingham,Oliver Wilson
iq6960,9/12/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,31.2,2,47.1,0.15,Online Payment,Adult,Male,Manchester,Oliver Taylor
Rt2069,6/26/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,405.59,1,331.73,0.2,Credit Card,Senior,Female,London,Oliver Taylor
JL4308,2/27/25,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2066.66,1,1410.55,0.1,Credit Card,Adult,Male,Birmingham,Jack Taylor
Pf2254,4/2/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.18,21,18.69,0.05,Online Payment,Young,Male,Glasgow,Jack Smith
Lk5768,8/31/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.72,9,25.56,0.05,Cash,Senior,Female,Glasgow,Oliver Jones
Sa8915,2/19/25,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.06,8,15.36,0.2,Credit Card,Young,Female,Liverpool,Emily Brown
hV0594,12/3/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.75,7,20.3,0.15,Online Payment,Adult,Female,London,Emily Wilson
uv3102,5/16/24,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,339.3,1,281.52,0,Mobile Wallet,Senior,Male,London,George Brown
xB4656,3/23/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,924.82,2,1500.62,0.05,Mobile Wallet,Senior,Male,Birmingham,Jack Taylor
pZ2396,3/20/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1306.18,1,816.16,0.1,Mobile Wallet,Senior,Female,London,Emily Taylor
MR6247,8/19/24,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,43.96,3,91.5,,Online Payment,Young,Female,Birmingham,George Smith
oP0642,6/30/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1097.72,2,1531.42,0.2,Debit Card,Young,Female,Glasgow,Jack Taylor
nD0831,11/24/24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.28,1,0.97,0.2,Online Payment,Senior,Female,Birmingham,George Smith
KP9437,8/26/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,137.06,2,207.62,0.2,Credit Card,Adult,Female,London,George Wilson
dc3159,11/4/24,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,163.66,2,240.22,0.1,Cash,Adult,Male,Birmingham,Emily Smith
JH2152,2/26/25,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,125.35,1,93.3,0.2,Debit Card,Adult,Male,London,Oliver Brown
vK5807,9/7/24,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,65.89,3,122.82,,Debit Card,Senior,Male,London,George Jones
Qk9497,9/8/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.8,8,23.28,,Credit Card,Senior,Female,Birmingham,Oliver Smith
Ds5898,5/28/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.26,4,13.72,0,Mobile Wallet,Adult,Female,Manchester,Harry Brown
xL7735,1/5/25,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1164.55,1,877.19,0.2,Cash,Adult,Male,Birmingham,George Smith
iu3373,6/30/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.22,10,19.4,0.05,Cash,Senior,Male,Birmingham,Emily Taylor
bq3339,1/7/25,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,328.74,1,260.67,0.15,Online Payment,Young,Female,Glasgow,Oliver Brown
lh8266,6/28/24,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,965.16,1,724.34,0.2,Online Payment,Senior,Female,London,Emily Wilson
PJ4155,3/30/24,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.79,9,17.1,0.2,Online Payment,Senior,Female,Birmingham,Jack Wilson
RT5832,7/14/24,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,169.67,2,226.32,0.1,Credit Card,Senior,Male,Manchester,George Taylor
Sy3350,4/2/24,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2159.82,1,1521.18,0.05,Online Payment,Young,Male,Liverpool,Oliver Taylor
